Airline,Source,Destination,Total_Stops,Price,J_Day,J_Month,J_Year,Arrival_min,Arrival_hour,Dep_min,Dep_hour,Duration_hours,Duration_mins
4983,4,3,0,1,8586,21,5,2019,40,4,30,6,22,10
4984,1,3,0,1,7662,21,5,2019,15,13,0,12,25,15
4985,4,2,1,1,18550,3,3,2019,50,18,55,9,8,55
4986,9,3,0,1,8610,12,6,2019,25,23,0,17,6,25
4987,4,0,2,0,7229,1,5,2019,10,10,10,7,3,0
4988,1,3,0,2,12009,6,6,2019,25,5,0,10,19,25
4989,4,3,0,1,14151,18,5,2019,5,21,0,17,28,5
4990,1,2,1,0,4729,9,4,2019,0,8,10,5,2,50
4991,1,2,1,0,7931,3,3,2019,0,8,10,5,2,50
4992,4,2,1,1,12898,21,5,2019,35,12,30,11,25,5
4993,4,2,1,1,16289,9,3,2019,25,4,50,6,21,35
4994,4,2,1,2,13292,3,6,2019,0,19,25,21,21,35
4995,6,2,1,1,7618,27,5,2019,0,21,0,8,13,0
4996,6,2,1,1,13377,15,6,2019,30,1,15,18,7,15
4997,0,3,0,1,5192,12,6,2019,30,23,35,7,15,55
4998,6,2,1,1,7268,24,6,2019,15,19,40,11,7,35
4999,4,3,0,1,12384,24,5,2019,45,9,25,20,13,20
5000,3,0,5,0,5694,15,3,2019,50,6,0,4,2,50
5001,4,0,5,2,16338,18,3,2019,55,15,55,8,7,0
5002,6,2,1,1,7198,6,6,2019,30,1,0,13,12,30
5003,4,2,1,1,6540,21,3,2019,50,18,0,8,10,50
5004,4,4,3,0,3210,3,6,2019,5,21,35,19,1,30
5005,8,3,0,0,3873,18,6,2019,30,9,55,6,2,35
5006,0,0,2,0,4483,21,4,2019,55,13,10,11,2,45
5007,0,2,1,1,6752,15,5,2019,25,22,45,16,5,40
5008,3,0,2,0,4823,12,4,2019,5,10,10,7,2,55
5009,1,3,0,1,10203,6,5,2019,55,8,30,20,12,25
5010,8,3,0,0,3873,18,5,2019,40,0,20,22,2,20
5011,8,4,3,0,2017,27,3,2019,30,14,10,13,1,20
5012,4,3,0,1,8586,6,6,2019,40,4,25,8,20,15
5013,4,0,5,1,31825,1,3,2019,25,10,50,22,11,35
5014,1,3,0,2,16057,15,5,2019,45,13,0,10,27,45
5015,4,2,1,1,10262,6,6,2019,25,4,15,2,26,10
5016,3,2,1,1,6593,1,6,2019,30,1,25,20,5,5
5017,8,0,2,0,3971,24,6,2019,5,0,10,21,2,55
5018,4,2,1,1,16289,9,3,2019,50,18,15,19,23,35
5019,4,3,0,1,9314,1,5,2019,45,9,35,9,24,10
5020,4,0,2,0,4030,21,5,2019,45,20,45,17,3,0
5021,6,2,1,1,13587,12,6,2019,0,21,0,14,7,0
5022,4,3,0,1,9314,1,5,2019,0,18,25,20,21,35
5023,0,2,1,1,6253,15,6,2019,10,7,45,20,10,25
5024,0,3,0,1,5192,15,4,2019,30,23,35,7,15,55
5025,1,3,0,2,16372,1,5,2019,45,13,25,9,28,20
5026,9,0,2,0,5403,24,4,2019,20,14,30,11,2,50
5027,6,2,1,1,11200,27,3,2019,50,18,30,11,7,20
5028,3,1,4,0,3858,12,6,2019,0,14,35,11,2,25
5029,3,3,0,0,4174,6,4,2019,5,18,30,15,2,35
5030,1,2,1,0,5411,27,4,2019,10,21,5,18,3,5
5031,3,4,3,0,3175,15,5,2019,25,18,55,16,1,30
5032,3,1,4,0,3858,24,5,2019,5,17,45,14,2,20
5033,4,3,0,1,13941,1,5,2019,40,4,0,20,8,40
5034,1,2,1,2,12182,15,6,2019,15,19,15,13,30,0
5035,3,0,2,0,4990,21,6,2019,55,19,55,16,3,0
5036,4,3,0,1,10539,9,6,2019,5,22,25,20,25,40
5037,3,0,5,0,6860,9,3,2019,0,13,5,10,2,55
5038,9,2,1,0,8001,6,3,2019,50,17,55,14,2,55
5039,4,2,1,1,10262,27,6,2019,0,19,50,22,20,10
5040,9,3,0,1,8085,6,5,2019,25,23,0,17,6,25
5041,3,0,2,0,3419,27,6,2019,15,3,25,0,2,50
5042,1,3,0,2,15164,1,5,2019,45,13,0,10,27,45
5043,3,3,0,0,6565,24,3,2019,0,20,15,17,2,45
5044,4,2,1,2,9254,27,3,2019,50,18,25,5,13,25
5045,0,3,0,1,6857,6,6,2019,30,10,50,6,3,40
5046,1,3,0,2,12140,12,5,2019,20,1,0,7,18,20
5047,8,3,0,0,3841,6,6,2019,25,11,0,9,2,25
5048,4,3,0,1,14781,6,5,2019,50,19,25,8,11,25
5049,1,2,1,1,8372,18,5,2019,40,7,0,10,21,40
5050,1,3,0,3,8607,1,4,2019,15,23,45,16,30,30
5051,6,2,1,1,13587,24,6,2019,0,21,0,10,11,0
5052,4,2,1,1,15554,18,5,2019,25,4,55,20,7,30
5053,4,3,0,1,10844,21,5,2019,50,19,10,21,22,40
5054,3,4,3,0,4392,24,5,2019,30,13,0,12,1,30
5055,1,0,2,0,6961,27,5,2019,45,19,0,17,2,45
5056,1,2,1,1,8907,18,5,2019,0,23,45,9,13,15
5057,3,2,1,1,6442,15,6,2019,30,22,35,8,13,55
5058,4,3,0,1,8586,15,5,2019,35,23,5,14,9,30
5059,1,2,1,2,13486,15,5,2019,15,19,55,12,30,20
5060,1,4,3,0,3100,6,6,2019,45,20,30,19,1,15
5061,4,2,1,2,15812,6,3,2019,25,4,55,17,34,30
5062,1,2,1,0,5201,24,4,2019,10,21,5,18,3,5
5063,3,2,1,2,9413,3,3,2019,20,21,35,7,13,45
5064,1,2,1,2,13591,6,6,2019,15,19,15,20,23,0
5065,4,4,3,0,5678,1,6,2019,20,4,55,2,1,25
5066,1,0,5,1,6781,3,3,2019,10,23,15,8,14,55
5067,4,0,5,1,7832,21,3,2019,25,11,40,18,16,45
5068,4,2,1,1,14053,9,3,2019,50,18,0,16,26,50
5069,4,3,0,1,10703,9,5,2019,45,9,25,20,13,20
5070,6,2,1,1,13727,15,5,2019,30,1,30,17,8,0
5071,6,2,1,1,7408,24,6,2019,0,21,0,13,8,0
5072,4,0,5,1,20800,1,3,2019,25,11,5,14,21,20
5073,1,2,1,2,11911,3,6,2019,40,7,20,13,18,20
5074,9,0,2,0,5403,3,4,2019,40,9,0,7,2,40
5075,4,3,0,1,13469,6,6,2019,10,19,35,9,9,35
5076,4,2,1,2,11270,6,6,2019,35,12,25,21,15,10
5077,0,2,1,1,6152,24,6,2019,35,6,45,20,9,50
5078,4,2,1,1,12452,27,3,2019,25,4,0,8,20,25
5079,4,3,0,1,10844,15,5,2019,20,16,30,16,23,50
5080,3,2,1,1,8216,18,5,2019,30,22,55,11,10,35
5081,4,3,0,1,13626,12,6,2019,50,19,30,6,13,20
5082,6,2,1,2,7084,6,3,2019,20,21,5,7,14,15
5083,6,2,1,1,7575,9,5,2019,15,19,55,4,14,20
5084,1,0,5,1,6781,3,3,2019,50,8,15,8,24,35
5085,4,0,2,0,6478,6,6,2019,10,10,10,7,3,0
5086,8,4,3,0,2385,15,3,2019,5,7,45,5,1,20
5087,6,2,1,1,9385,18,5,2019,0,21,0,13,8,0
5088,2,0,2,0,5048,18,4,2019,40,10,45,7,2,55
5089,3,2,1,1,5058,12,6,2019,30,1,25,20,5,5
5090,7,2,1,1,11269,21,3,2019,20,13,0,6,7,20
5091,6,2,1,1,7363,9,4,2019,30,1,0,19,6,30
5092,1,2,1,2,11762,9,3,2019,15,19,30,21,21,45
5093,4,2,1,1,15764,6,3,2019,25,4,5,15,13,20
5094,4,2,1,1,10262,12,6,2019,25,4,0,10,18,25
5095,4,2,1,2,10919,3,6,2019,35,12,35,14,22,0
5096,4,2,1,1,10262,15,6,2019,0,19,30,17,25,30
5097,1,3,0,2,11883,6,5,2019,15,23,50,5,17,25
5098,8,3,0,0,3847,21,3,2019,40,0,20,22,2,20
5099,4,4,3,0,5678,12,6,2019,5,21,35,19,1,30
5100,9,3,0,1,8662,12,5,2019,40,22,10,7,15,30
5101,4,2,1,1,12898,27,5,2019,25,4,0,14,14,25
5102,8,0,2,0,4423,12,5,2019,5,0,10,21,2,55
5103,1,2,1,1,8991,12,6,2019,15,8,40,17,14,35
5104,8,2,1,1,5409,15,5,2019,50,22,55,17,4,55
5105,3,2,1,1,6442,27,4,2019,10,16,35,8,7,35
5106,1,3,0,2,9941,24,5,2019,50,21,0,12,9,50
5107,3,2,1,2,6494,21,3,2019,20,21,40,6,14,40
5108,6,2,1,1,7198,24,6,2019,30,1,0,17,8,30
5109,8,0,5,0,7110,9,3,2019,35,8,45,5,2,50
5110,4,0,5,1,11087,12,3,2019,30,9,55,18,14,35
5111,3,3,0,0,4804,9,5,2019,55,22,20,20,2,35
5112,3,0,2,0,4823,15,6,2019,5,10,10,7,2,55
5113,4,3,0,1,14151,12,5,2019,10,19,35,9,9,35
5114,6,2,1,1,10791,27,6,2019,0,19,0,6,13,0
5115,9,3,0,1,7980,1,4,2019,5,9,10,7,25,55
5116,1,2,1,1,6587,27,4,2019,50,6,15,5,25,35
5117,9,1,4,0,3687,6,5,2019,20,9,5,7,2,15
5118,1,2,1,2,13307,15,5,2019,15,19,45,18,24,30
5119,1,4,3,0,2050,24,3,2019,25,16,0,15,1,25
5120,6,2,1,1,10197,9,5,2019,0,19,0,9,10,0
5121,9,0,2,0,4668,24,6,2019,50,23,0,21,2,50
5122,3,0,2,0,4990,24,5,2019,50,15,0,13,2,50
5123,3,4,3,0,4049,24,5,2019,55,7,25,6,1,30
5124,6,2,1,1,7933,15,6,2019,0,21,0,9,12,0
5125,3,4,3,0,4049,6,5,2019,40,10,10,9,1,30
5126,4,2,1,1,6645,27,3,2019,25,4,5,7,21,20
5127,4,4,3,0,8040,18,6,2019,15,10,45,8,1,30
5128,6,2,1,1,8098,21,3,2019,35,1,0,13,12,35
5129,4,2,1,1,10262,3,6,2019,0,19,15,2,16,45
5130,4,0,5,1,12284,18,3,2019,40,7,40,18,13,0
5131,4,2,1,1,10262,3,6,2019,0,19,0,15,28,0
5132,3,0,2,0,4990,12,4,2019,50,22,0,20,2,50
5133,1,0,5,2,12568,18,3,2019,35,10,25,17,17,10
5134,4,3,0,1,11841,6,5,2019,35,23,5,14,9,30
5135,4,2,1,1,18371,15,6,2019,35,12,15,2,10,20
5136,8,0,5,1,23267,1,3,2019,15,18,20,10,7,55
5137,4,3,0,1,13067,1,5,2019,35,23,35,9,14,0
5138,3,1,4,0,5277,21,6,2019,25,0,5,22,2,20
5139,1,2,1,2,13879,27,5,2019,40,7,15,17,14,25
5140,3,3,0,0,4174,9,4,2019,50,19,15,17,2,35
5141,1,2,1,2,10178,9,5,2019,15,19,45,19,23,30
5142,4,2,1,2,13882,12,6,2019,25,4,45,11,16,40
5143,9,0,2,0,4878,21,5,2019,15,22,30,19,2,45
5144,9,0,2,0,4668,27,6,2019,35,12,45,9,2,50
5145,4,3,0,1,10844,21,5,2019,35,22,0,20,26,35
5146,6,2,1,1,7005,27,6,2019,0,21,45,8,12,15
5147,4,2,1,1,12898,21,5,2019,35,12,15,2,10,20
5148,1,2,1,1,9929,15,6,2019,15,19,50,3,15,25
5149,4,2,1,1,14714,1,6,2019,0,19,0,10,9,0
5150,1,2,1,0,6094,21,4,2019,0,8,10,5,2,50
5151,4,0,5,1,16736,6,3,2019,0,23,40,11,11,20
5152,4,0,2,0,7229,3,4,2019,5,14,10,11,2,55
5153,6,2,1,1,8882,18,5,2019,35,12,55,4,7,40
5154,6,2,1,1,10197,9,5,2019,0,19,0,8,11,0
5155,3,3,0,0,4804,12,5,2019,55,22,20,20,2,35
5156,3,2,1,1,13628,3,3,2019,20,13,30,7,5,50
5157,9,2,1,0,6216,27,5,2019,50,17,40,14,3,10
5158,1,2,1,1,7480,21,5,2019,50,6,15,5,25,35
5159,1,3,0,1,11936,12,6,2019,15,16,0,10,6,15
5160,8,1,4,0,3859,18,3,2019,35,10,20,8,2,15
5161,4,3,0,1,8586,12,5,2019,5,10,0,20,14,5
5162,9,0,5,0,21730,1,3,2019,5,0,10,21,2,55
5163,3,2,1,1,6628,1,6,2019,30,1,10,17,8,20
5164,1,3,0,2,10151,1,5,2019,55,7,0,12,19,55
5165,4,3,0,1,11467,21,5,2019,25,14,0,17,21,25
5166,3,2,1,1,7010,15,6,2019,5,10,10,5,4,55
5167,4,0,2,0,7229,3,4,2019,45,20,45,17,3,0
5168,3,0,5,0,8033,9,3,2019,10,16,10,13,3,0
5169,4,0,2,0,7229,18,5,2019,5,14,10,11,2,55
5170,3,3,0,1,6911,9,6,2019,15,2,0,21,5,15
5171,4,2,1,2,14300,27,6,2019,0,19,0,20,23,0
5172,1,3,0,2,13033,9,6,2019,20,1,0,7,18,20
5173,3,0,2,0,3943,24,5,2019,50,6,0,4,2,50
5174,8,0,5,0,6205,9,3,2019,30,12,35,9,2,55
5175,3,2,1,1,14871,6,3,2019,0,21,30,11,9,30
5176,4,4,3,0,5678,18,5,2019,20,4,55,2,1,25
5177,6,2,1,1,16108,1,6,2019,15,19,30,11,7,45
5178,4,0,5,1,17261,6,3,2019,30,9,35,20,12,55
5179,8,0,2,0,3311,12,5,2019,35,8,55,5,2,40
5180,3,3,0,0,4174,12,4,2019,5,14,30,11,2,35
5181,3,0,2,0,4823,9,6,2019,45,19,55,16,2,50
5182,1,0,5,1,8425,9,3,2019,20,13,0,22,15,20
5183,4,0,2,0,7229,15,5,2019,5,14,10,11,2,55
5184,2,2,1,1,5281,9,6,2019,35,19,35,10,9,0
5185,4,2,1,1,17549,9,3,2019,25,4,0,8,20,25
5186,6,2,1,1,13797,3,6,2019,0,21,0,8,13,0
5187,3,0,2,0,4823,12,4,2019,20,11,30,8,2,50
5188,1,2,1,1,7258,3,6,2019,35,9,40,17,15,55
5189,6,2,1,1,18192,3,3,2019,35,1,50,12,12,45
5190,1,3,0,2,13899,1,5,2019,25,5,0,10,19,25
5191,4,3,0,1,10844,9,5,2019,45,20,5,14,6,40
5192,4,3,0,1,14151,12,5,2019,45,9,35,9,24,10
5193,6,2,1,1,15147,6,3,2019,35,1,15,15,10,20
5194,2,0,2,0,3898,15,6,2019,40,10,45,7,2,55
5195,3,2,1,1,6818,15,5,2019,10,16,5,5,11,5
5196,4,3,0,1,14781,15,5,2019,0,12,30,16,19,30
5197,0,3,0,2,5192,21,5,2019,30,23,10,15,8,20
5198,4,2,1,2,14441,27,6,2019,35,12,30,5,7,5
5199,4,3,0,1,14151,24,5,2019,5,21,25,20,24,40
5200,3,3,0,1,4226,18,5,2019,15,23,35,19,3,40
5201,1,2,1,2,13381,27,5,2019,15,19,15,20,23,0
5202,6,2,1,1,10678,15,6,2019,0,19,55,4,14,5
5203,4,2,1,1,12242,27,3,2019,50,18,30,11,7,20
5204,4,4,3,0,4995,21,6,2019,20,4,55,2,1,25
5205,4,2,1,1,10262,1,6,2019,25,4,55,20,7,30
5206,8,3,0,0,3841,15,4,2019,40,0,20,22,2,20
5207,4,3,0,1,9663,9,5,2019,0,12,0,20,16,0
5208,3,3,0,0,5224,18,4,2019,5,14,30,11,2,35
5209,6,2,1,1,14533,18,5,2019,15,19,5,7,12,10
5210,8,4,3,0,2017,24,5,2019,15,0,45,22,1,30
5211,4,0,2,0,5769,12,6,2019,0,22,55,18,3,5
5212,6,2,1,1,11622,21,3,2019,50,18,45,10,8,5
5213,3,0,2,0,4823,3,4,2019,50,21,55,18,2,55
5214,4,0,5,1,7832,21,3,2019,25,11,5,14,21,20
5215,6,2,1,1,9001,24,6,2019,15,19,30,7,11,45
5216,3,4,3,0,2754,27,6,2019,30,13,0,12,1,30
5217,4,0,2,0,7229,24,5,2019,10,10,10,7,3,0
5218,3,2,1,1,6937,9,3,2019,45,1,5,21,4,40
5219,1,3,0,2,13033,6,6,2019,20,1,0,10,15,20
5220,8,0,2,0,3625,3,5,2019,35,8,55,5,2,40
5221,4,2,1,2,13292,27,6,2019,0,19,25,21,21,35
5222,1,0,5,2,12778,12,3,2019,15,10,50,8,25,25
5223,8,3,0,0,3841,1,6,2019,25,17,55,14,2,30
5224,3,4,3,0,2227,18,3,2019,45,22,20,21,1,25
5225,8,3,0,1,6171,9,5,2019,15,17,35,8,8,40
5226,1,3,0,2,10676,12,5,2019,55,7,0,12,19,55
5227,4,2,1,2,13014,24,6,2019,35,12,30,19,17,5
5228,3,4,3,0,2754,18,3,2019,0,4,30,2,1,30
5229,1,2,1,2,8367,27,3,2019,40,7,15,17,14,25
5230,4,2,1,1,5177,3,4,2019,25,4,15,2,26,10
5231,8,3,0,0,4174,18,4,2019,40,19,10,17,2,30
5232,6,2,1,1,9794,15,5,2019,0,19,45,8,10,15
5233,6,2,1,1,10486,27,5,2019,10,16,45,9,6,25
5234,6,2,1,1,15058,21,5,2019,15,19,0,8,11,15
5235,3,3,0,0,4804,27,4,2019,50,0,15,22,2,35
5236,4,2,1,1,17024,6,3,2019,45,19,0,16,27,45
5237,2,3,0,1,8855,12,5,2019,15,0,40,16,7,35
5238,1,2,1,1,8372,9,6,2019,40,7,0,21,10,40
5239,4,4,3,0,4050,24,6,2019,20,4,55,2,1,25
5240,4,0,2,0,7229,12,5,2019,5,14,10,11,2,55
5241,8,4,3,0,2385,18,3,2019,5,7,45,5,1,20
5242,2,0,2,0,3898,24,6,2019,30,14,40,11,2,50
5243,3,0,5,0,6860,3,3,2019,15,4,30,1,2,45
5244,8,2,1,1,6749,27,5,2019,20,11,5,6,5,15
5245,1,3,0,2,15107,21,5,2019,15,23,30,14,8,45
5246,4,2,1,2,10368,15,6,2019,25,4,40,9,18,45
5247,4,0,5,1,7832,21,3,2019,20,21,0,7,14,20
5248,8,4,3,0,2385,27,5,2019,45,14,15,13,1,30
5249,3,3,0,0,4804,24,6,2019,55,16,25,14,2,30
5250,1,2,1,2,8236,21,3,2019,15,19,40,16,26,35
5251,3,2,1,1,6416,27,3,2019,0,21,30,11,9,30
5252,4,2,1,1,10262,9,6,2019,0,19,30,11,7,30
5253,4,2,1,1,14714,9,6,2019,0,19,50,22,20,10
5254,8,3,0,1,7646,1,4,2019,25,21,55,15,5,30
5255,1,2,1,1,7480,1,6,2019,25,9,40,20,12,45
5256,9,1,4,0,11982,27,5,2019,5,20,45,17,2,20
5257,6,2,1,1,8309,18,5,2019,15,19,35,10,8,40
5258,4,2,1,2,13344,9,6,2019,35,12,30,5,7,5
5259,1,3,0,1,4227,1,4,2019,50,9,0,19,14,50
5260,1,2,1,2,9706,21,3,2019,40,7,0,12,19,40
5261,8,4,3,0,2017,6,5,2019,45,14,15,13,1,30
5262,3,2,1,1,6442,12,6,2019,30,22,35,8,13,55
5263,4,0,2,0,8016,15,6,2019,0,22,55,18,3,5
5264,3,2,1,1,5298,1,4,2019,10,12,50,6,5,20
5265,9,0,2,0,4878,21,5,2019,35,19,0,17,2,35
5266,4,2,1,1,10262,24,6,2019,25,4,0,14,14,25
5267,3,3,0,1,4176,12,5,2019,50,9,50,4,5,0
5268,3,2,1,1,5883,15,6,2019,30,1,25,11,14,5
5269,6,2,1,1,12717,6,6,2019,0,19,0,10,9,0
5270,3,1,4,0,3850,12,5,2019,15,10,55,7,2,20
5271,3,1,4,0,3597,27,5,2019,55,21,35,19,2,20
5272,8,4,3,0,2175,9,5,2019,45,14,15,13,1,30
5273,0,0,2,0,7080,12,4,2019,45,2,55,23,2,50
5274,4,3,0,1,8849,1,4,2019,15,8,10,21,11,5
5275,4,3,0,1,9899,12,6,2019,50,19,25,8,11,25
5276,9,0,2,0,4878,15,6,2019,40,9,0,7,2,40
5277,6,2,1,1,7787,9,5,2019,15,19,30,7,11,45
5278,8,1,4,0,3597,3,5,2019,5,20,45,17,2,20
5279,2,2,1,1,5281,1,4,2019,35,19,35,10,9,0
5280,9,3,0,1,9345,15,5,2019,50,18,20,20,22,30
5281,3,2,1,1,6442,24,6,2019,30,22,55,11,10,35
5282,3,2,1,1,6838,6,6,2019,0,21,15,9,11,45
5283,8,1,4,0,3597,3,6,2019,5,20,45,17,2,20
5284,8,4,3,0,3173,21,3,2019,5,7,45,5,1,20
5285,6,2,1,1,13377,3,6,2019,30,1,15,18,7,15
5286,4,3,0,1,9314,9,5,2019,0,18,25,20,21,35
5287,6,2,1,1,9856,9,3,2019,20,22,15,13,9,5
5288,1,2,1,1,8372,21,5,2019,15,19,0,8,11,15
5289,4,3,0,1,7064,1,4,2019,15,18,55,18,23,20
5290,3,3,0,0,4804,1,5,2019,50,0,15,22,2,35
5291,4,2,1,2,13029,27,5,2019,0,19,30,5,13,30
5292,3,2,1,1,7640,24,5,2019,30,22,20,14,8,10
5293,4,0,5,1,22270,1,3,2019,15,15,0,8,7,15
5294,1,0,2,0,4441,1,4,2019,55,23,5,21,2,50
5295,4,2,1,1,12898,27,5,2019,25,4,0,9,19,25
5296,4,3,0,1,7064,1,4,2019,20,16,55,18,21,25
5297,4,3,0,1,10844,9,6,2019,45,20,25,8,12,20
5298,8,3,0,0,4174,9,6,2019,25,11,0,9,2,25
5299,4,3,0,1,8529,12,6,2019,45,20,30,16,28,15
5300,3,0,2,0,3625,21,5,2019,0,1,10,22,2,50
5301,3,0,2,0,3419,21,5,2019,25,3,30,0,2,55
5302,3,1,4,0,3850,24,5,2019,40,7,15,5,2,25
5303,1,3,0,2,12802,24,5,2019,45,13,50,16,20,55
5304,8,2,1,1,9748,6,3,2019,55,21,55,15,6,0
5305,3,2,1,1,6104,3,6,2019,30,1,10,17,8,20
5306,3,0,2,0,3943,21,6,2019,15,0,15,21,3,0
5307,3,2,1,1,7514,3,6,2019,10,16,50,6,9,20
5308,4,0,5,0,18308,6,3,2019,35,22,55,19,2,40
5309,1,4,3,2,17327,6,3,2019,55,16,10,21,4,15
5310,1,2,1,2,8892,27,3,2019,40,7,5,13,18,35
5311,6,2,1,1,9794,27,5,2019,0,19,20,10,8,40
5312,3,0,2,0,4423,1,4,2019,25,3,30,0,2,55
5313,4,3,0,1,10844,24,5,2019,45,20,0,20,24,45
5314,4,2,1,1,15554,9,5,2019,0,19,15,18,24,45
5315,9,1,4,0,11982,1,5,2019,5,20,45,17,2,20
5316,3,4,3,0,4049,3,6,2019,55,7,25,6,1,30
5317,3,3,0,0,5618,24,3,2019,55,16,20,14,2,35
5318,1,2,1,2,13591,27,6,2019,15,19,15,20,23,0
5319,6,2,1,1,9508,27,5,2019,30,1,0,10,15,30
5320,8,1,4,0,3543,18,6,2019,0,12,45,9,2,15
5321,4,0,2,0,7229,18,4,2019,0,22,55,18,3,5
5322,9,0,2,0,4668,18,6,2019,20,14,30,11,2,50
5323,4,3,0,1,14388,21,5,2019,5,10,5,14,20,0
5324,4,3,0,1,10844,15,5,2019,0,12,55,18,17,5
5325,1,2,1,1,7690,9,6,2019,25,9,40,20,12,45
5326,4,3,0,1,13067,21,5,2019,45,9,35,9,24,10
5327,8,4,3,0,1965,3,4,2019,15,7,45,5,1,30
5328,4,2,1,1,16289,9,3,2019,50,18,0,16,26,50
5329,1,3,0,1,10203,12,5,2019,55,8,30,20,12,25
5330,4,3,0,1,15149,6,5,2019,35,23,5,14,9,30
5331,9,3,0,1,9345,21,5,2019,25,23,0,17,6,25
5332,8,4,3,0,2017,18,5,2019,15,7,45,5,1,30
5333,9,3,0,1,9345,15,5,2019,25,23,10,7,16,15
5334,1,3,0,1,6528,6,5,2019,20,15,35,14,24,45
5335,6,2,1,1,15603,3,3,2019,20,13,0,7,6,20
5336,4,2,1,2,13376,24,6,2019,25,4,45,6,21,40
5337,8,2,1,1,5583,27,6,2019,20,11,5,6,5,15
5338,4,2,1,1,10577,9,6,2019,0,19,0,16,27,0
5339,1,2,1,2,10651,15,5,2019,40,7,0,12,19,40
5340,4,3,0,1,7594,12,6,2019,40,4,5,14,14,35
5341,0,3,0,1,6857,1,5,2019,30,10,50,6,3,40
5342,3,0,2,0,4423,27,4,2019,50,15,0,13,2,50
5343,4,2,1,2,13344,12,6,2019,35,12,30,5,7,5
5344,8,0,2,0,3971,27,4,2019,5,0,10,21,2,55
5345,4,2,1,1,18371,24,6,2019,0,19,0,9,10,0
5346,4,2,1,2,6643,27,3,2019,25,4,10,19,33,15
5347,6,2,1,1,15077,6,3,2019,15,19,30,11,7,45
5348,1,0,2,0,6121,1,5,2019,45,12,0,10,2,45
5349,8,4,3,0,5755,3,3,2019,30,14,10,13,1,20
5350,1,2,1,1,4487,9,4,2019,25,9,40,20,12,45
5351,8,2,1,1,5158,21,5,2019,15,13,45,8,4,30
5352,4,3,0,1,8586,1,5,2019,40,4,0,20,8,40
5353,1,4,3,0,3100,1,6,2019,40,7,20,6,1,20
5354,4,4,3,0,3210,9,5,2019,20,4,55,2,1,25
5355,4,2,1,1,12373,9,5,2019,35,12,15,19,17,20
5356,6,2,1,1,15135,3,3,2019,50,18,40,6,12,10
5357,4,2,1,2,13292,27,6,2019,0,19,30,5,13,30
5358,8,4,3,0,2017,6,6,2019,45,14,15,13,1,30
5359,4,2,1,2,10919,12,6,2019,35,12,35,14,22,0
5360,9,4,3,1,12395,6,3,2019,55,22,55,21,25,0
5361,8,1,4,0,3543,21,6,2019,0,12,45,9,2,15
5362,4,4,3,0,2228,6,5,2019,5,21,35,19,1,30
5363,1,2,1,2,8236,21,3,2019,15,19,45,19,23,30
5364,0,2,1,1,11410,3,6,2019,35,6,45,16,13,50
5365,4,2,1,2,15129,21,5,2019,35,12,5,23,13,30
5366,2,3,0,0,3514,24,6,2019,55,17,20,15,2,35
5367,4,3,0,1,13469,6,6,2019,5,21,35,9,11,30
5368,3,0,2,0,3943,9,4,2019,15,0,15,21,3,0
5369,9,0,5,0,7608,3,3,2019,5,0,10,21,2,55
5370,1,0,2,0,6961,27,5,2019,45,12,0,10,2,45
5371,6,2,1,1,12042,1,6,2019,0,19,15,9,9,45
5372,5,0,5,1,62427,1,3,2019,25,12,45,5,6,40
5373,1,0,5,2,9586,9,3,2019,25,21,30,10,10,55
5374,8,1,4,0,3543,1,6,2019,35,10,20,8,2,15
5375,4,2,1,2,13882,9,6,2019,35,12,25,9,27,10
5376,4,3,0,1,8781,24,5,2019,35,17,20,10,7,15
5377,0,3,0,2,5192,12,6,2019,30,23,10,15,8,20
5378,3,2,1,1,6442,27,3,2019,20,22,40,6,15,40
5379,4,2,1,1,15554,6,5,2019,35,12,50,22,13,45
5380,4,3,0,1,10844,21,5,2019,20,16,55,18,21,25
5381,3,4,3,0,2754,3,4,2019,30,13,0,12,1,30
5382,6,2,1,1,14067,21,5,2019,0,21,0,14,7,0
5383,2,2,1,1,5140,27,4,2019,35,13,25,7,6,10
5384,3,2,1,1,8330,9,5,2019,30,1,35,10,14,55
5385,4,4,3,0,5678,3,3,2019,5,21,35,19,1,30
5386,4,0,5,1,11087,12,3,2019,25,18,55,22,19,30
5387,2,0,5,0,18558,1,3,2019,50,23,55,20,2,55
5388,3,4,3,0,16000,1,3,2019,0,4,30,2,1,30
5389,8,0,2,0,3573,6,5,2019,5,0,10,21,2,55
5390,6,2,1,1,7670,15,5,2019,30,1,50,12,12,40
5391,4,2,1,2,12819,24,6,2019,0,19,5,23,19,55
5392,9,0,2,0,4878,15,5,2019,35,19,0,17,2,35
5393,4,2,1,2,11507,27,6,2019,0,19,25,21,21,35
5394,0,2,1,1,8759,6,6,2019,25,13,55,7,5,30
5395,4,2,1,1,10262,12,6,2019,0,19,30,17,25,30
5396,1,2,1,2,10975,21,5,2019,25,9,5,7,26,20
5397,4,2,1,1,10262,6,6,2019,25,4,15,19,9,10
5398,6,2,1,1,6007,27,6,2019,0,21,50,12,8,10
5399,3,1,4,0,3858,21,3,2019,0,14,35,11,2,25
5400,3,2,1,1,6412,27,6,2019,30,22,20,14,8,10
5401,1,3,0,0,6245,21,4,2019,45,16,15,14,2,30
5402,1,2,1,2,9968,9,6,2019,15,19,45,19,23,30
5403,6,2,1,1,18260,9,3,2019,55,12,15,2,10,40
